Name,Address,Location,section,Role,page_num,nom_classification,is_provincia,provincia_town,geocoding_tier,match_confidence,match_note,nominatim_query,nominatim_flagged,matched_lat,matched_lon
Rocco Oreste,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Attrezzati agricol! Vendita,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Ghelfi Amedeo,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Attrezzati agricol! Vendita,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Storto Fioravante,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Attrezzati agricol! Vendita,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Banca Cattolica del Veneto,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Banca,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Boccato Giovanni fu Francesco,,Torre Di Mosto,COMMERCIO E INDUSTRIA,barbieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Puppulin Oscar,,Torre Di Mosto,COMMERCIO E INDUSTRIA,barbieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Cigana Sante,,Torre Di Mosto,COMMERCIO E INDUSTRIA,barbieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Puppulin Oreste,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Bottiglieria e bar,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Bellon Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Boccato Giovanni e Figlio,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Gardiman Luigi,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rubin Ida in Migotto,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pasqualin Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Puppulin Oreste,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Zanonner Galileo,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Cella Ferruccio,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rocco Oreste e Fratelli,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biciclette (Noleggio, riparazioni, accessori)",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Conte Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Biciclette (Noleggio, riparazioni, accessori)",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Fratelli,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Capelli e berretti,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Marcello,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Calzature,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Veronese Bruno,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Calzature,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Ferro Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Carbone e legna,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Boccato Elisabetta ved. Zannoner,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Cereali, farine e granaglie",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Belloni Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinnolaglierie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Cigana Luigi,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinnolaglierie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pegoraro Sorelle,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinnolaglierie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Luigia,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinnolaglierie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Olimpia,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinnolaglierie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pegoraro Teresa,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinnolaglierie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
E.N.A.L.,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Cinematografo,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Storto Fioravante,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Colori, pennelli ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Puppulin Antonio Oreste,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Commissioni e rappresent.,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Homoner Galileo,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Essiccatoio bozzoli,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pasqualini Attilio,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Fabbro.maniscalco,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
 direttore: Pizzini dr. Massimiliano,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Farmacia, « Furlan »",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Storto Fioravante,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Ferramenta, ottonami ed affini",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Luigia,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Frutta fresca, secca ed ortaggi",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Olimpia,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Frutta fresca, secca ed ortaggi",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rocco Angelo,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Frutta fresca, secca ed ortaggi",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Turco Salvatore,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Frutta fresca, secca ed ortaggi",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Marangoni Giuseppa,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Laterizi, calce e cementi",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Marangoni Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Legnami,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rocco Oreste,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Macchine trebbiatrici,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Clementi Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Macellerie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Fratelli,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, filati",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Sangon F.lli fu Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,"Manifatture, mercerie, filati",568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Marangoni Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Materiale da costruzione,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Fratelli,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Mobili in ferro,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Boccato Elisabetta ved. Zannoner,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Mollini e piliero,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Sangion F.lli fu Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Panificio,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Turco Salvatore,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Pesce fresco (Dettaglianti),568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Cigana Luigi,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Profumerie ed articoli per toiletta,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Boccato Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Gardiman Luigi,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pasqualini Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Puppulin Ruggero,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Veronese Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pegoraro Erminia ved. Sangion,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rubin Ida in Migotto,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Salumieri,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Cigana Giovanni e Figli,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Ferro Giovanni e Figli,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pasqualini Giuseppe,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Tabaccai (Rivendita generi di Monopolio dello Stato),568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Boccato Giovanni,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Tabaccai (Rivendita generi di Monopolio dello Stato),568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pegoraro Ida,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Tabaccai (Rivendita generi di Monopolio dello Stato),568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pedrina Vittorio,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Terralgie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pegoraro Teresa e Sorella,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Terralgie,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Gardiman Luigi,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Trattore ed oste,568,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pulin Ruggero,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Saro Antonio,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Spadotto Pietro,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Vernose Giovanni,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Zanoner Gailido,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rubin Ida in Migotto,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Pegoraro Erminia ved. Sangion,,Torre Di Mosto,PROFESSIONISTI,Professionisti,569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Rocco Oreste,,Torre Di Mosto,COMMERCIO E INDUSTRIA,Trebbiatrici (Noleggio),569,outside_venice,True,torre di mosto,7a,centroid_direct,No address — centroid for torre di mosto,,False,45.6544,12.7117
Santello Antonio,,Vigonovo,UFFICI AMMINISTRATIVI,Sindaco,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vianello rag. Cherubino,,Vigonovo,UFFICI AMMINISTRATIVI,Segretario Comunale,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Bettin Antonio,,Vigonovo,UFFICI AMMINISTRATIVI,Assessori effettivi,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Pedrin Marco,,Vigonovo,UFFICI AMMINISTRATIVI,Assessori effettivi,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Galenda Giacomo,,Vigonovo,UFFICI AMMINISTRATIVI,Assessori effettivi,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Torresin Sante,,Vigonovo,UFFICI AMMINISTRATIVI,Assessori effettivi,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Righetto Ferruccio,,Vigonovo,UFFICI AMMINISTRATIVI,Assessori supplenti,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Costanzo Vittorio,,Vigonovo,UFFICI AMMINISTRATIVI,Assessori supplenti,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Pussini dr. Giorgio,,Vigonovo,UFFICI AMMINISTRATIVI,Veterinario Consorziale,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Esattoria Consorziale, gestita dal Monte di Bologna,Vigonovo,UFFICI AMMINISTRATIVI,Esatturia Comunale,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Scarpis dr. Enrico,,Vigonovo,UFFICI AMMINISTRATIVI,Ufficiale Sanitario,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Bragato ing. Giovanni,,Vigonovo,UFFICI AMMINISTRATIVI,Ingegnere Municipale,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Foresta,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Ventura,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Trentin,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Lavadina Pia,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Motteran,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Cavagnis,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Milani,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Chenet Giovanni,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Calzavara Bruno,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Borani Luisa,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vianello Anna,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Baldan Anna Maria,,Vigonovo,UFFICI AMMINISTRATIVI,Maestri elementari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Venezia,,Vigonovo,UFFICI PUBBLICI,Tribunale,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Dolo,,Vigonovo,UFFICI PUBBLICI,Pretura,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Trento Giovanni,,Vigonovo,UFFICI PUBBLICI,Conciliazione,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Venezia,,Vigonovo,UFFICI PUBBLICI,Ufficio di P. S.,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vigonovo,,Vigonovo,UFFICI PUBBLICI,Carabinieri,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Venezia,,Vigonovo,UFFICI PUBBLICI,Ufficio Ipoteche,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Dolo,,Vigonovo,UFFICI PUBBLICI,Ufficio Registro,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Dolo,,Vigonovo,UFFICI PUBBLICI,Agenzia Imposte,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vigonovo,,Vigonovo,UFFICI PUBBLICI,Ufficio Postale,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vigonovo,,Vigonovo,UFFICI PUBBLICI,Ufficio Telegrafico,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vigonovo,,Vigonovo,UFFICI PUBBLICI,Telefono pubblico,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Chiaretto Don Serafino,,Vigonovo,UFFICI PUBBLICI,Parroci,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
 Vesovoi Gino,,Vigonovo,ISTITUZIONI,Federazione Prov. del Commercio,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Uffici Collocamento,,Vigonovo,ISTITUZIONI,Ufficio Sindacati,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
,,Vigonovo,ISTITUZIONI DI BENEFICENZA,Ente Comunale di Assistenza,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
,,Vigonovo,ISTITUZIONI VARIE,Banda Tombelle,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Dian dott. Luigi,,Vigonovo,PROFESSIONISTI,Farmacisti,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Scarpis dr. Enrico,,Vigonovo,PROFESSIONISTI,Medici,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
De Checchi Amalia,,Vigonovo,PROFESSIONISTI,Ostetriche,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Mescalchin Gina,,Vigonovo,PROFESSIONISTI,Ostetriche,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Pussini dr. Giorgio,,Vigonovo,PROFESSIONISTI,Veterinari,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Ruvoletto Guido,,Vigonovo,COMMERCIO E INDUSTRIA,Agenti di assicurazione,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Compagni Carlo,,Vigonovo,COMMERCIO E INDUSTRIA,Agenti di assicurazione,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Boarco Giuseppe,,Vigonovo,COMMERCIO E INDUSTRIA,Autotrasporti,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Cassa Rurale di Prestiti di Vigonovo,,Vigonovo,COMMERCIO E INDUSTRIA,Banche,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Baracco Alessandro,,Vigonovo,COMMERCIO E INDUSTRIA,Barbieri,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Lovadina Giovanni,,Vigonovo,COMMERCIO E INDUSTRIA,Barbieri,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Albrito Patrizio,,Vigonovo,COMMERCIO E INDUSTRIA,Barbieri,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Zorzan Dario,,Vigonovo,COMMERCIO E INDUSTRIA,Barbieri,569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Angi Antonio,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Cesari Ernesto,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Cooperativa di Consumo « Concordia »,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Destro Pietro,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Fogarin Luciano,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Vescovi Gino,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Gianton Maria in Cercato,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Zugno Virginio,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Tellin Marcelidier,,Vigonovo,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Angi Agostino,,Vigonovo,COMMERCIO E INDUSTRIA,"Biciclette (noleggio, riparazioni, accessori)",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
Secco Albino,,Vigonovo,COMMERCIO E INDUSTRIA,"Biciclette (noleggio, riparazioni, accessori)",569,outside_venice,True,vigonovo,7a,centroid_direct,No address — centroid for vigonovo,,False,45.3877,12.0162
