canonical_label,frequency,cluster_id,category_name
photography supplies,1,6,"Visual, decorative arts & antiques"
glass,1,6,"Visual, decorative arts & antiques"
glass and mirrors,1,6,"Visual, decorative arts & antiques"
glass and mirror trade,1,6,"Visual, decorative arts & antiques"
photographic works,1,6,"Visual, decorative arts & antiques"
gift items,1,6,"Visual, decorative arts & antiques"
photoengraving,1,6,"Visual, decorative arts & antiques"
photographic materials,1,6,"Visual, decorative arts & antiques"
precious objects,1,6,"Visual, decorative arts & antiques"
frame and glass workshop,1,6,"Visual, decorative arts & antiques"
Goldsmiths,1,6,"Visual, decorative arts & antiques"
Glassworks,1,6,"Visual, decorative arts & antiques"
Glassware representative,1,6,"Visual, decorative arts & antiques"
Glassware and chandeliers,1,6,"Visual, decorative arts & antiques"
Glassware and Artistic Objects,1,6,"Visual, decorative arts & antiques"
Glassmakers,1,6,"Visual, decorative arts & antiques"
Glass and mirrors,1,6,"Visual, decorative arts & antiques"
Glass and ceramics,1,6,"Visual, decorative arts & antiques"
Glass Manufacturing,1,6,"Visual, decorative arts & antiques"
Glass Factory,1,6,"Visual, decorative arts & antiques"
Glass Beads and Chandeliers,1,6,"Visual, decorative arts & antiques"
Gilding,1,6,"Visual, decorative arts & antiques"
Handmade,1,6,"Visual, decorative arts & antiques"
Graphic arts,1,6,"Visual, decorative arts & antiques"
Flooring and mosaics,1,6,"Visual, decorative arts & antiques"
Fine Arts Antiques,1,6,"Visual, decorative arts & antiques"
Fine Arts Academy,1,6,"Visual, decorative arts & antiques"
Fine Arts,1,6,"Visual, decorative arts & antiques"
Frame Workshop,1,6,"Visual, decorative arts & antiques"
Jewelry production,1,6,"Visual, decorative arts & antiques"
Jewelry,1,6,"Visual, decorative arts & antiques"
Imitation jewelry,1,6,"Visual, decorative arts & antiques"
Home Decoration,1,6,"Visual, decorative arts & antiques"
Interior Design,1,6,"Visual, decorative arts & antiques"
Inks,1,6,"Visual, decorative arts & antiques"
Brushes,1,6,"Visual, decorative arts & antiques"
Bronze Works,1,6,"Visual, decorative arts & antiques"
Ceramics and mosaics,1,6,"Visual, decorative arts & antiques"
Engravings,1,6,"Visual, decorative arts & antiques"
Craft Institute,1,6,"Visual, decorative arts & antiques"
Decoration,1,6,"Visual, decorative arts & antiques"
Decorative arts,1,6,"Visual, decorative arts & antiques"
Costume Jewelry,1,6,"Visual, decorative arts & antiques"
Decorative Painter,1,6,"Visual, decorative arts & antiques"
Decorative modeling,1,6,"Visual, decorative arts & antiques"
Decorative painters,1,6,"Visual, decorative arts & antiques"
Dental Prosthetics,1,6,"Visual, decorative arts & antiques"
Marble processing,1,6,"Visual, decorative arts & antiques"
Artistic,1,6,"Visual, decorative arts & antiques"
Artistic Glass,1,6,"Visual, decorative arts & antiques"
Silversmith,1,6,"Visual, decorative arts & antiques"
Stationery and Chinaware,1,6,"Visual, decorative arts & antiques"
Stoneware,1,6,"Visual, decorative arts & antiques"
Sanitary glass,1,6,"Visual, decorative arts & antiques"
Sculpture,1,6,"Visual, decorative arts & antiques"
Scientific and pharmaceutical glassware,1,6,"Visual, decorative arts & antiques"
Artistic and Lacquered Furniture,1,6,"Visual, decorative arts & antiques"
Rubber stamps,1,6,"Visual, decorative arts & antiques"
Artistic Objects and Photography,1,6,"Visual, decorative arts & antiques"
Artistic Portraits - Industrial Works,1,6,"Visual, decorative arts & antiques"
Wallpaper and Related,1,6,"Visual, decorative arts & antiques"
"Venetian specialties, art reproductions",1,6,"Visual, decorative arts & antiques"
Venetian Art,1,6,"Visual, decorative arts & antiques"
Art gallery,1,6,"Visual, decorative arts & antiques"
Artisan consultation library,1,6,"Visual, decorative arts & antiques"
Terrarium Manufacturer,1,6,"Visual, decorative arts & antiques"
Artisan,1,6,"Visual, decorative arts & antiques"
Vehicle gems,1,6,"Visual, decorative arts & antiques"
Art techniques,1,6,"Visual, decorative arts & antiques"
Trinkets,1,6,"Visual, decorative arts & antiques"
Paint specialist,1,6,"Visual, decorative arts & antiques"
Painters,1,6,"Visual, decorative arts & antiques"
Mosaics,1,6,"Visual, decorative arts & antiques"
Mosaicist,1,6,"Visual, decorative arts & antiques"
Monumental art,1,6,"Visual, decorative arts & antiques"
Artistic glass and Murano glass,1,6,"Visual, decorative arts & antiques"
Resin materials,1,6,"Visual, decorative arts & antiques"
Artistic glass,1,6,"Visual, decorative arts & antiques"
Artistic mosaic work,1,6,"Visual, decorative arts & antiques"
Photography industry,1,6,"Visual, decorative arts & antiques"
Photography Studio,1,6,"Visual, decorative arts & antiques"
Artistic portraits and film materials,1,6,"Visual, decorative arts & antiques"
"Artistic portraits, Industrial works",1,6,"Visual, decorative arts & antiques"
Artistic retouching and industrial work,1,6,"Visual, decorative arts & antiques"
Pearl holes,1,6,"Visual, decorative arts & antiques"
Precious Objects,1,6,"Visual, decorative arts & antiques"
Portrait artists,1,6,"Visual, decorative arts & antiques"
engineering,66,7,Industrial & electrical trades
manufacturing,53,7,Industrial & electrical trades
electrical and plumbing,37,7,Industrial & electrical trades
radio equipment,29,7,Industrial & electrical trades
ironworks and mechanics,25,7,Industrial & electrical trades
Hardware and Paints,22,7,Industrial & electrical trades
Public Lighting,22,7,Industrial & electrical trades
Electricity,22,7,Industrial & electrical trades
Electricity and plumbing,19,7,Industrial & electrical trades
electrical materials,17,7,Industrial & electrical trades
machinery,16,7,Industrial & electrical trades
blacksmith and mechanic,16,7,Industrial & electrical trades
hardware and metals,15,7,Industrial & electrical trades
Hardware,12,7,Industrial & electrical trades
Manufacturing trade,12,7,Industrial & electrical trades
Industrial Piping,12,7,Industrial & electrical trades
Electrician and plumber,11,7,Industrial & electrical trades
Medical supplies,10,7,Industrial & electrical trades
factories,10,7,Industrial & electrical trades
hardware and paint,10,7,Industrial & electrical trades
Motorcycles,9,7,Industrial & electrical trades
mechanics,9,7,Industrial & electrical trades
mechanical workshop,8,7,Industrial & electrical trades
Metalworkers,8,7,Industrial & electrical trades
used iron and metals,7,7,Industrial & electrical trades
technical articles,7,7,Industrial & electrical trades
heating and plumbing,7,7,Industrial & electrical trades
musical instruments,7,7,Industrial & electrical trades
Automatic electrical equipment,6,7,Industrial & electrical trades
Mechanical Foundries,6,7,Industrial & electrical trades
Calculating Machines,6,7,Industrial & electrical trades
radio repair,6,7,Industrial & electrical trades
Tools,6,7,Industrial & electrical trades
Electromechanical Workshops,6,7,Industrial & electrical trades
Electricity and Gas,6,7,Industrial & electrical trades
Radio equipment,5,7,Industrial & electrical trades
Musical instruments,5,7,Industrial & electrical trades
Mechanical Engineering,5,7,Industrial & electrical trades
Refrigeration,4,7,Industrial & electrical trades
Scrap Metals,4,7,Industrial & electrical trades
Manufacturing,4,7,Industrial & electrical trades
Hardware and metals,4,7,Industrial & electrical trades
Arms and ammunition,4,7,Industrial & electrical trades
Mechanical Workshops,4,7,Industrial & electrical trades
bicycles and motorcycles,4,7,Industrial & electrical trades
Metalworker,4,7,Industrial & electrical trades
Adding Machines,4,7,Industrial & electrical trades
Electrical Engineering,4,7,Industrial & electrical trades
Electrical Goods,4,7,Industrial & electrical trades
Heating systems,4,7,Industrial & electrical trades
Accounting Machines,4,7,Industrial & electrical trades
Optics Industry,4,7,Industrial & electrical trades
office machines,4,7,Industrial & electrical trades
Marine Engines,3,7,Industrial & electrical trades
machinery representative,3,7,Industrial & electrical trades
Machinery representative,3,7,Industrial & electrical trades
piano tuners,3,7,Industrial & electrical trades
blacksmith,3,7,Industrial & electrical trades
Sheet Metal,3,7,Industrial & electrical trades
factory,3,7,Industrial & electrical trades
Tires,3,7,Industrial & electrical trades
Raw and Processed Metals,3,7,Industrial & electrical trades
Radio Equipment Sales,3,7,Industrial & electrical trades
electromechanical workshop,3,7,Industrial & electrical trades
Metal workshops,2,7,Industrial & electrical trades
Agricultural machinery,2,7,Industrial & electrical trades
Workshop,2,7,Industrial & electrical trades
Materials,2,7,Industrial & electrical trades
Mechanical Workshop,2,7,Industrial & electrical trades
Pianos,2,7,Industrial & electrical trades
electrical goods,2,7,Industrial & electrical trades
electrical expert,2,7,Industrial & electrical trades
electronics,2,7,Industrial & electrical trades
Aluminum,2,7,Industrial & electrical trades
Plumbing and Sanitation,2,7,Industrial & electrical trades
cinematographic equipment,2,7,Industrial & electrical trades
Technical profession,2,7,Industrial & electrical trades
Manufacturing company,2,7,Industrial & electrical trades
Boat and engine repairs,2,7,Industrial & electrical trades
Fixtures,2,7,Industrial & electrical trades
Fire Extinguishers,2,7,Industrial & electrical trades
Development and Printing,2,7,Industrial & electrical trades
Cinematographic equipment,2,7,Industrial & electrical trades
Coverings and Tubing,2,7,Industrial & electrical trades
Blacksmith and mechanic,2,7,Industrial & electrical trades
Blacksmith,2,7,Industrial & electrical trades
plumber and tinsmith,2,7,Industrial & electrical trades
telephone installations,2,7,Industrial & electrical trades
steel industry,2,7,Industrial & electrical trades
Electrodes,2,7,Industrial & electrical trades
Automotive representatives,2,7,Industrial & electrical trades
Electrical engineering,2,7,Industrial & electrical trades
Electrician,2,7,Industrial & electrical trades
Machine tools,2,7,Industrial & electrical trades
Electrical installations,2,7,Industrial & electrical trades
Brushes and brooms,2,7,Industrial & electrical trades
sheet metal worker,1,7,Industrial & electrical trades
small metals,1,7,Industrial & electrical trades
Accumulators,1,7,Industrial & electrical trades
shipbuilding and mechanical workshop,1,7,Industrial & electrical trades
automotive services,1,7,Industrial & electrical trades
welding and gas distribution,1,7,Industrial & electrical trades
auto repair,1,7,Industrial & electrical trades
auto parts,1,7,Industrial & electrical trades
wrought iron,1,7,Industrial & electrical trades
windows and fixtures,1,7,Industrial & electrical trades
used metals,1,7,Industrial & electrical trades
refrigeration and metal workshop,1,7,Industrial & electrical trades
optics and engineering,1,7,Industrial & electrical trades
heating and plumbing systems,1,7,Industrial & electrical trades
industrial piping,1,7,Industrial & electrical trades
industrial machinery,1,7,Industrial & electrical trades
industrial electricity and gas,1,7,Industrial & electrical trades
industrial electrical company,1,7,Industrial & electrical trades
mechanical foundry,1,7,Industrial & electrical trades
metallurgical and railway office,1,7,Industrial & electrical trades
machine tools and supplies,1,7,Industrial & electrical trades
manufacturing workshop,1,7,Industrial & electrical trades
Agricultural Tools and Supplies,1,7,Industrial & electrical trades
motorcycle workshop,1,7,Industrial & electrical trades
Air Compressors,1,7,Industrial & electrical trades
municipal works,1,7,Industrial & electrical trades
knives and sharpeners,1,7,Industrial & electrical trades
electromechanics,1,7,Industrial & electrical trades
electromechanical devices,1,7,Industrial & electrical trades
electricity production and distribution,1,7,Industrial & electrical trades
electricians and plumbers,1,7,Industrial & electrical trades
electrician and plumber,1,7,Industrial & electrical trades
electrician,1,7,Industrial & electrical trades
electrical supply and construction,1,7,Industrial & electrical trades
electrical services,1,7,Industrial & electrical trades
factory and warehouse,1,7,Industrial & electrical trades
radio mechanics,1,7,Industrial & electrical trades
electrical installations,1,7,Industrial & electrical trades
scrap metal,1,7,Industrial & electrical trades
repair workshop,1,7,Industrial & electrical trades
refrigeration systems,1,7,Industrial & electrical trades
electrical and hydraulic,1,7,Industrial & electrical trades
plumbing and gas,1,7,Industrial & electrical trades
plumbing and sanitation,1,7,Industrial & electrical trades
flame maker,1,7,Industrial & electrical trades
Aluminum Industry,1,7,Industrial & electrical trades
aluminum industry,1,7,Industrial & electrical trades
Heating and plumbing,1,7,Industrial & electrical trades
Heating and Plumbing,1,7,Industrial & electrical trades
Gas Lighting,1,7,Industrial & electrical trades
Gas Generators,1,7,Industrial & electrical trades
Battery Workshops,1,7,Industrial & electrical trades
Laboratory Equipment Representative,1,7,Industrial & electrical trades
Machinery and accessories,1,7,Industrial & electrical trades
Locksmith services,1,7,Industrial & electrical trades
Lighting Equipment,1,7,Industrial & electrical trades
Industrial and Civil Supplies,1,7,Industrial & electrical trades
Industrial Management,1,7,Industrial & electrical trades
Industrial,1,7,Industrial & electrical trades
Hygiene engineer,1,7,Industrial & electrical trades
Industrial and commercial technology,1,7,Industrial & electrical trades
Home radio repairs,1,7,Industrial & electrical trades
Home Appliances,1,7,Industrial & electrical trades
Industrial and civil supplies,1,7,Industrial & electrical trades
Industrial area,1,7,Industrial & electrical trades
Iron and steel pipes,1,7,Industrial & electrical trades
Iron and metals,1,7,Industrial & electrical trades
Iron and derivatives,1,7,Industrial & electrical trades
Insulating gaskets,1,7,Industrial & electrical trades
Installation services,1,7,Industrial & electrical trades
Installation Services,1,7,Industrial & electrical trades
Industrial products,1,7,Industrial & electrical trades
aluminum,1,7,Industrial & electrical trades
Compressors and Power Tools,1,7,Industrial & electrical trades
Car body shop,1,7,Industrial & electrical trades
Brass workers,1,7,Industrial & electrical trades
Electric water heaters,1,7,Industrial & electrical trades
Electrical materials,1,7,Industrial & electrical trades
Electrical engineering office,1,7,Industrial & electrical trades
Electrical construction,1,7,Industrial & electrical trades
Electrical and plumbing installations,1,7,Industrial & electrical trades
Electrical and plumbing,1,7,Industrial & electrical trades
Electrical and hydraulic,1,7,Industrial & electrical trades
Electrical Shop,1,7,Industrial & electrical trades
Electrical Material Representative,1,7,Industrial & electrical trades
Electrical Lighting,1,7,Industrial & electrical trades
Electrical Installations,1,7,Industrial & electrical trades
Electrical Company,1,7,Industrial & electrical trades
Electrical Cables and Accessories,1,7,Industrial & electrical trades
Electric Tools,1,7,Industrial & electrical trades
Electrical repairs,1,7,Industrial & electrical trades
Electric Company,1,7,Industrial & electrical trades
Bicycle and Motorcycle Sales,1,7,Industrial & electrical trades
Electrical materials supplier,1,7,Industrial & electrical trades
"Electricity, Plumbing, and Gas",1,7,Industrial & electrical trades
Factory - Economical Kitchens,1,7,Industrial & electrical trades
Factory,1,7,Industrial & electrical trades
Electro-Mechanical Workshop,1,7,Industrial & electrical trades
Engineering profession,1,7,Industrial & electrical trades
Electroplating Workshop,1,7,Industrial & electrical trades
Electroplating,1,7,Industrial & electrical trades
Electronics,1,7,Industrial & electrical trades
Electromechanical workshop,1,7,Industrial & electrical trades
Electrogalvanization,1,7,Industrial & electrical trades
Electrochemistry,1,7,Industrial & electrical trades
Electroautomatic Applications,1,7,Industrial & electrical trades
Bicycles and Motorcycles,1,7,Industrial & electrical trades
Cutlery and Sharpening,1,7,Industrial & electrical trades
Control panels,1,7,Industrial & electrical trades
Drying Facilities,1,7,Industrial & electrical trades
Diesel Engines,1,7,Industrial & electrical trades
Technical Installations,1,7,Industrial & electrical trades
Steel materials,1,7,Industrial & electrical trades
Signal lights,1,7,Industrial & electrical trades
Scrap metal,1,7,Industrial & electrical trades
Rubber Stamp Manufacturing,1,7,Industrial & electrical trades
Shipyard and Mechanical Workshops,1,7,Industrial & electrical trades
Technical materials,1,7,Industrial & electrical trades
Technical repairs,1,7,Industrial & electrical trades
Waterworks,1,7,Industrial & electrical trades
Vocational training courses,1,7,Industrial & electrical trades
air conditioning,1,7,Industrial & electrical trades
agricultural equipment,1,7,Industrial & electrical trades
accounting machines,1,7,Industrial & electrical trades
Wrought iron,1,7,Industrial & electrical trades
Technical supplies,1,7,Industrial & electrical trades
Tools and hardware,1,7,Industrial & electrical trades
Telephone systems,1,7,Industrial & electrical trades
Telecommunication Cable Installation,1,7,Industrial & electrical trades
Technological division,1,7,Industrial & electrical trades
Vacuum Cleaners,1,7,Industrial & electrical trades
Utilities,1,7,Industrial & electrical trades
Tubero (pipe maker),1,7,Industrial & electrical trades
Nickel Plating,1,7,Industrial & electrical trades
Office furniture and equipment,1,7,Industrial & electrical trades
New machinery and song,1,7,Industrial & electrical trades
Musical Instruments and Radio Equipment,1,7,Industrial & electrical trades
Musical Instrument,1,7,Industrial & electrical trades
Office supplies,1,7,Industrial & electrical trades
Patent Generators,1,7,Industrial & electrical trades
Medical Equipment,1,7,Industrial & electrical trades
Mechanics,1,7,Industrial & electrical trades
Mechanical workshop,1,7,Industrial & electrical trades
Mechanical supplies,1,7,Industrial & electrical trades
Mechanical and metallurgical workshop,1,7,Industrial & electrical trades
Mechanical and Welding Workshop,1,7,Industrial & electrical trades
Mechanical and Metallurgical Workshop,1,7,Industrial & electrical trades
Measurement instruments,1,7,Industrial & electrical trades
Automobiles,1,7,Industrial & electrical trades
Auto repairs,1,7,Industrial & electrical trades
Motors,1,7,Industrial & electrical trades
Motor machinery,1,7,Industrial & electrical trades
Motor Winding,1,7,Industrial & electrical trades
Mills,1,7,Industrial & electrical trades
Auto Accessories,1,7,Industrial & electrical trades
Metal industry,1,7,Industrial & electrical trades
Metal Oxides,1,7,Industrial & electrical trades
Metal Furniture Factory,1,7,Industrial & electrical trades
Auto body repair,1,7,Industrial & electrical trades
Radio Equipment,1,7,Industrial & electrical trades
Railway maintenance,1,7,Industrial & electrical trades
Radio technician,1,7,Industrial & electrical trades
Radio repairs,1,7,Industrial & electrical trades
Radio mechanics,1,7,Industrial & electrical trades
Radio materials,1,7,Industrial & electrical trades
Radio and Electrical Studio,1,7,Industrial & electrical trades
Repair workshop,1,7,Industrial & electrical trades
Rental and Repairs,1,7,Industrial & electrical trades
Plastic processing,1,7,Industrial & electrical trades
Processed metals,1,7,Industrial & electrical trades
Precision mechanics,1,7,Industrial & electrical trades
(Factories),1,7,Industrial & electrical trades
construction trade,99,8,"Construction, carpentry & building materials"
carpentry,71,8,"Construction, carpentry & building materials"
Refractory materials,64,8,"Construction, carpentry & building materials"
carpenter,45,8,"Construction, carpentry & building materials"
construction materials,33,8,"Construction, carpentry & building materials"
Construction Materials,31,8,"Construction, carpentry & building materials"
coal and wood,28,8,"Construction, carpentry & building materials"
Shipyard,25,8,"Construction, carpentry & building materials"
Building Construction,22,8,"Construction, carpentry & building materials"
Coal and wood retailer,18,8,"Construction, carpentry & building materials"
shipyard,18,8,"Construction, carpentry & building materials"
Carpentry,15,8,"Construction, carpentry & building materials"
Construction trade,13,8,"Construction, carpentry & building materials"
Coal and wood,13,8,"Construction, carpentry & building materials"
Carpenter,12,8,"Construction, carpentry & building materials"
lime and brickworks,10,8,"Construction, carpentry & building materials"
solid fuels,10,8,"Construction, carpentry & building materials"
construction company,9,8,"Construction, carpentry & building materials"
Construction company,9,8,"Construction, carpentry & building materials"
coal,9,8,"Construction, carpentry & building materials"
Construction Companies,7,8,"Construction, carpentry & building materials"
Refractories and Bricks,6,8,"Construction, carpentry & building materials"
Coal and wood (retail),6,8,"Construction, carpentry & building materials"
Construction Trade,6,8,"Construction, carpentry & building materials"
lumber and construction,5,8,"Construction, carpentry & building materials"
paper and cardboard,5,8,"Construction, carpentry & building materials"
waste paper,5,8,"Construction, carpentry & building materials"
Waterproofing,5,8,"Construction, carpentry & building materials"
fabric representative,4,8,"Construction, carpentry & building materials"
Wooden Ships,4,8,"Construction, carpentry & building materials"
Coal Handling,4,8,"Construction, carpentry & building materials"
Coal and wood wholesaler,4,8,"Construction, carpentry & building materials"
Building materials,4,8,"Construction, carpentry & building materials"
civil engineering,4,8,"Construction, carpentry & building materials"
Chimney Sweeps,3,8,"Construction, carpentry & building materials"
Thermal and acoustic insulation,3,8,"Construction, carpentry & building materials"
Foundry,3,8,"Construction, carpentry & building materials"
timber and construction poles,3,8,"Construction, carpentry & building materials"
Cast Iron,3,8,"Construction, carpentry & building materials"
Refractory Materials,3,8,"Construction, carpentry & building materials"
calcium carbide,2,8,"Construction, carpentry & building materials"
Wood for pulp,2,8,"Construction, carpentry & building materials"
brick industry,2,8,"Construction, carpentry & building materials"
building plaster,2,8,"Construction, carpentry & building materials"
building materials representative,2,8,"Construction, carpentry & building materials"
Sawmills,2,8,"Construction, carpentry & building materials"
forestry industry,2,8,"Construction, carpentry & building materials"
flooring,2,8,"Construction, carpentry & building materials"
Plywood,2,8,"Construction, carpentry & building materials"
Ship demolition,2,8,"Construction, carpentry & building materials"
Shipbuilding and Repairs,2,8,"Construction, carpentry & building materials"
coal and wood wholesale,2,8,"Construction, carpentry & building materials"
coal and wood (retail),2,8,"Construction, carpentry & building materials"
Civil engineering,2,8,"Construction, carpentry & building materials"
public works,2,8,"Construction, carpentry & building materials"
Coal and Wood,2,8,"Construction, carpentry & building materials"
Coal and Wood Retail,2,8,"Construction, carpentry & building materials"
Civil Engineering,2,8,"Construction, carpentry & building materials"
paper and cardboard industry,2,8,"Construction, carpentry & building materials"
Construction and Timber Trade,2,8,"Construction, carpentry & building materials"
Construction materials,2,8,"Construction, carpentry & building materials"
Building construction,2,8,"Construction, carpentry & building materials"
Lime and Brick Works,2,8,"Construction, carpentry & building materials"
masonry,2,8,"Construction, carpentry & building materials"
Brickmaking,2,8,"Construction, carpentry & building materials"
Cement,2,8,"Construction, carpentry & building materials"
Cement ships,2,8,"Construction, carpentry & building materials"
civil and industrial construction,1,8,"Construction, carpentry & building materials"
construction and heating,1,8,"Construction, carpentry & building materials"
shipyard repairs,1,8,"Construction, carpentry & building materials"
construction secretary,1,8,"Construction, carpentry & building materials"
construction materials warehouse,1,8,"Construction, carpentry & building materials"
concrete products,1,8,"Construction, carpentry & building materials"
construction contracts,1,8,"Construction, carpentry & building materials"
construction contractor,1,8,"Construction, carpentry & building materials"
coal and timber retail,1,8,"Construction, carpentry & building materials"
shipbuilding,1,8,"Construction, carpentry & building materials"
crofting,1,8,"Construction, carpentry & building materials"
wood processing,1,8,"Construction, carpentry & building materials"
wood and coal wholesale,1,8,"Construction, carpentry & building materials"
wood for cellulose,1,8,"Construction, carpentry & building materials"
wooden packaging,1,8,"Construction, carpentry & building materials"
timber,1,8,"Construction, carpentry & building materials"
carpentry construction,1,8,"Construction, carpentry & building materials"
timber trade,1,8,"Construction, carpentry & building materials"
terrace builder,1,8,"Construction, carpentry & building materials"
building materials,1,8,"Construction, carpentry & building materials"
gravel factory,1,8,"Construction, carpentry & building materials"
lime and brick,1,8,"Construction, carpentry & building materials"
lumber supplier,1,8,"Construction, carpentry & building materials"
ironworks,1,8,"Construction, carpentry & building materials"
neon construction engineering,1,8,"Construction, carpentry & building materials"
refractory materials,1,8,"Construction, carpentry & building materials"
general construction,1,8,"Construction, carpentry & building materials"
flooring and tiling,1,8,"Construction, carpentry & building materials"
firewood,1,8,"Construction, carpentry & building materials"
foundry,1,8,"Construction, carpentry & building materials"
prefabricated structures,1,8,"Construction, carpentry & building materials"
Gravel,1,8,"Construction, carpentry & building materials"
Flooring and wall coverings,1,8,"Construction, carpentry & building materials"
Flooring and coverings,1,8,"Construction, carpentry & building materials"
Firewood wholesale,1,8,"Construction, carpentry & building materials"
Firewood and charcoal,1,8,"Construction, carpentry & building materials"
Fossil Fuels and Firewood,1,8,"Construction, carpentry & building materials"
Lime and Bricks,1,8,"Construction, carpentry & building materials"
Lime and Brick Kilns,1,8,"Construction, carpentry & building materials"
Iron warehouse,1,8,"Construction, carpentry & building materials"
Coal or Firewood,1,8,"Construction, carpentry & building materials"
Coal handling,1,8,"Construction, carpentry & building materials"
Coal and wood dealer,1,8,"Construction, carpentry & building materials"
Coal and wood (cutting),1,8,"Construction, carpentry & building materials"
Coal and Timber,1,8,"Construction, carpentry & building materials"
Coal and Firewood Trade,1,8,"Construction, carpentry & building materials"
Civil Engineering Archives,1,8,"Construction, carpentry & building materials"
Construction and Contracts,1,8,"Construction, carpentry & building materials"
Construction Technology,1,8,"Construction, carpentry & building materials"
Construction Foreman,1,8,"Construction, carpentry & building materials"
Construction Company,1,8,"Construction, carpentry & building materials"
Concrete pipes,1,8,"Construction, carpentry & building materials"
Boat construction and repair,1,8,"Construction, carpentry & building materials"
Carpentry and Mechanics,1,8,"Construction, carpentry & building materials"
Cabinetmaking,1,8,"Construction, carpentry & building materials"
Building Materials,1,8,"Construction, carpentry & building materials"
Building Contractor,1,8,"Construction, carpentry & building materials"
Boatyard,1,8,"Construction, carpentry & building materials"
Brickworks,1,8,"Construction, carpentry & building materials"
Carpentry school,1,8,"Construction, carpentry & building materials"
Cement products,1,8,"Construction, carpentry & building materials"
Construction and carpentry,1,8,"Construction, carpentry & building materials"
Construction and contracts,1,8,"Construction, carpentry & building materials"
Construction companies,1,8,"Construction, carpentry & building materials"
Construction contractor,1,8,"Construction, carpentry & building materials"
Cooperative Society for Construction,1,8,"Construction, carpentry & building materials"
Construction management,1,8,"Construction, carpentry & building materials"
Construction debris,1,8,"Construction, carpentry & building materials"
Steel,1,8,"Construction, carpentry & building materials"
Scaffolding and Painting,1,8,"Construction, carpentry & building materials"
Sawing,1,8,"Construction, carpentry & building materials"
Shipbuilding and repairs,1,8,"Construction, carpentry & building materials"
Shipbuilding,1,8,"Construction, carpentry & building materials"
Ship Demolition,1,8,"Construction, carpentry & building materials"
Wholesale coal and wood,1,8,"Construction, carpentry & building materials"
Wholesale Coal and Wood,1,8,"Construction, carpentry & building materials"
Wooden packaging,1,8,"Construction, carpentry & building materials"
Wooden Packaging,1,8,"Construction, carpentry & building materials"
Wood and timber,1,8,"Construction, carpentry & building materials"
Wood Materials,1,8,"Construction, carpentry & building materials"
Venetian construction,1,8,"Construction, carpentry & building materials"
Timber and packaging,1,8,"Construction, carpentry & building materials"
Timber and Construction,1,8,"Construction, carpentry & building materials"
Timber,1,8,"Construction, carpentry & building materials"
Naval construction,1,8,"Construction, carpentry & building materials"
Paper recycling,1,8,"Construction, carpentry & building materials"
Paper and Rags for Paper Mills,1,8,"Construction, carpentry & building materials"
Mechanical Construction,1,8,"Construction, carpentry & building materials"
Maritime construction company,1,8,"Construction, carpentry & building materials"
Railway materials,1,8,"Construction, carpentry & building materials"
Railway construction,1,8,"Construction, carpentry & building materials"
Quarries,1,8,"Construction, carpentry & building materials"
Public works,1,8,"Construction, carpentry & building materials"
Road construction supplies,1,8,"Construction, carpentry & building materials"
Road Paving,1,8,"Construction, carpentry & building materials"
Reinforced Cement,1,8,"Construction, carpentry & building materials"
Plant Fibers and Wood,1,8,"Construction, carpentry & building materials"
Port construction,1,8,"Construction, carpentry & building materials"
Pharmacist,125,9,Medical professions
Provincial doctors,120,9,Medical professions
administrative profession,69,9,"Governance, civic administration & institutional titles"
surveyor,50,9,"Governance, civic administration & institutional titles"
civic leader,44,9,"Governance, civic administration & institutional titles"
pharmacist,32,9,Medical professions
Architect,32,9,"Governance, civic administration & institutional titles"
accountant,30,9,Legal & accounting professions
members,26,9,"Governance, civic administration & institutional titles"
Municipal Councilor,24,9,"Governance, civic administration & institutional titles"
Parish Priest,24,9,Religious & civic institutions
Lawyer,20,9,Legal & accounting professions
expert,19,9,"Governance, civic administration & institutional titles"
representative,19,9,"Governance, civic administration & institutional titles"
advisors,17,9,"Governance, civic administration & institutional titles"
government official,14,9,"Governance, civic administration & institutional titles"
dentist,12,9,Medical professions
Assistant,12,9,"Governance, civic administration & institutional titles"
vicar,12,9,Religious & civic institutions
vice president,11,9,"Governance, civic administration & institutional titles"
Parish priest,10,9,"Governance, civic administration & institutional titles"
Professor,10,9,"Governance, civic administration & institutional titles"
deputy,10,9,"Governance, civic administration & institutional titles"
Engineer,9,9,"Governance, civic administration & institutional titles"
Rector,9,9,"Governance, civic administration & institutional titles"
Executive board,9,9,"Governance, civic administration & institutional titles"
Deputy director,9,9,"Governance, civic administration & institutional titles"
Executive committee,8,9,"Governance, civic administration & institutional titles"
Inspector,7,9,"Governance, civic administration & institutional titles"
deputy director,7,9,"Governance, civic administration & institutional titles"
actuaries,7,9,Legal & accounting professions
Notary,7,9,Legal & accounting professions
Surgeon,7,9,Medical professions
Vicar,7,9,Religious & civic institutions
war invalid assistance,7,9,"Governance, civic administration & institutional titles"
Commissioner,6,9,"Governance, civic administration & institutional titles"
Mayors,6,9,"Governance, civic administration & institutional titles"
substitute members,6,9,"Governance, civic administration & institutional titles"
Member,6,9,"Governance, civic administration & institutional titles"
manager,5,9,"Governance, civic administration & institutional titles"
archivist,5,9,"Governance, civic administration & institutional titles"
active member,5,9,"Governance, civic administration & institutional titles"
assistant,5,9,"Governance, civic administration & institutional titles"
education administrator,5,9,"Governance, civic administration & institutional titles"
