Name,Address,Location,Category,Role,Profession,Additional Info,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier,Journal,is_provincia,matched_parish,matched_sestiere,matched_lett,all_doors
Ricordi Peicle,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,radio e accessorii,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Bortol6 cav. Effote,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,elettricità ed idraulica,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Bagatrotto Ernesto,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,Società in NOME COLLETTIVO,legnami da lavoro,67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Nunoa Vais Ercole,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,materiali da costruzione,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
cav. Segusio Alberto,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,mobili,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Franco Angelo,Via Manin,,,pelli, cuoi ed affini,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Fontana Armando,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,rivieditori zenergi ni Monopolio,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Patesio Guattero,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,grossisti combustibili e solidi,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Vianello Carlo,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,detàglian- ti legna e charbonc,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Gramaglia Giusepp,Via Manin,,,colori e vernici,Società in NOME COLLETTIVO,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Perdibon rag. Luiggi,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,grossisti spettaclli medicinali,",",67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Ferardi üinsto,Via Manin,,,- GUIDA COMMERCIALE 01 VENEZIA E PROVINCIA,Società in NOME COLLETTIVO,stacce i edundenti usati.,67,page_67_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Via Manin,,no_civic_number,inside_venice,,False,45.2607,12.2003,manual_nominatim,9,,,,,,
Cadorin prof. Guido,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Pittura,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Cassetti prof. Giuseppe,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Pittura,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Saetti prof. Bruno,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Decorazione,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Giuliani prof. Giovanni,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Tecniche dell'incisione,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Lotti prof. Carlo,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Anatomia,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Gottardi prof. Luigi,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Plastica Ornamentale,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Delogu prof. Giuseppe,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Storia dell’arte,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Isera prof. Gastone,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Architettura,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Bozio prof. Guido,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Architettura disegno geometrico e prospettiva,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Varagnolo prof. Mario,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Ornato disegnato,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
De Luigi prof. Mario,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Ornato modellato,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Cignarini prof. Gaetano,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Figura e ornato modellato,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Torresini prof. Attilio,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Figura e ornato modellato,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Cobianzo prof. Vincenzo,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Ornato disegnato,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Majoli prof. Giovanni,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Figura disegnata,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Bassadella prof. Afro,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Figura disegnata,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Tedeschi p.prof. Cleonice,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Matematica e fisica,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Bassi prof. Elena,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Storia dell'arte,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Dazzi prof. Manlio,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Letteratura italiana e storia,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Poli prof. Giovanni,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Letteratura Italiana e storia,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Contarello prof. Enrico,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Scienze naturali chimica e geografia,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Pacher prof. Marcello,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Educazione fisica,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Gina Violato Meneghetti,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Educazione fisica,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Bacci prof. Edmonlo,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Figura disegnata,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Gaspari prof. Luciano,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),Figura disegnata,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Don Ugo Manfrin,Accademia di Belle Arti e Liceo Artistico,,,Provveditore agli studi (reggente),religione,Lanzillo Azionista,76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Gran uff. dr. Ulisse Guido Ringler,Accademia di Belle Arti e Liceo Artistico,,,Presidente,Vanoni Ezio,",",76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
Gr. uff. Giuseppe Dell’Oro,Accademia di Belle Arti e Liceo Artistico,,,Direttore,Vanoni Ezio,",",76,page_76_semantic.csv,government,,,,,False,Manually geocoded via Nominatim lookup: Accademia di Belle Arti e Liceo Artistico,False,no_civic_number,inside_venice,"Accademia di Belle Arti e Liceo Artistico, Venezia, Italy",False,45.4286325,12.330488,manual_nominatim,9,,,,,,
S. E. Rev.ma Jeremich mons. dr. Giovanni,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,Officiale,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Tandelli dr. mons. Evelio,TRIBUNALE DIOCESANO E METROPOLITANO,S. Toma,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,SAN POLO,,True,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Petich can. Francesco,TRIBUNALE DIOCESANO E METROPOLITANO,S. Marco,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Scattolon mons. Giosuè,TRIBUNALE DIOCESANO E METROPOLITANO,S. Marco,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Spanio mons. dr. Giuseppe,TRIBUNALE DIOCESANO E METROPOLITANO,S. Marco,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Trevisiol don Giov. Battista,TRIBUNALE DIOCESANO E METROPOLITANO,Tolentini,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Padre Francesco Saverio Zanon dei Cavanis,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Padre Basilio Camerra,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Padre Leone Blasiol,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
P. Albino del Bam. Gesù O. C. D.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
P. Angelico in Enego F. M. Capp.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,Giudice,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Urbani Mons. dr. Giovanni,TRIBUNALE DIOCESANO E METROPOLITANO,S. Fantino,,Promotore di giustizia,,TRIBUNALE DIOCESANO E METROPOLITANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Chiesa di San Fantino, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Tosi Don Giorgio,TRIBUNALE DIOCESANO E METROPOLITANO,S. Antonino,,Direttore,,UFFICIO MISSIONARIO DIOCESANO,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Chiesa di Sant'Antonino, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Jandelli dr. Mons. Evelio,TRIBUNALE DIOCESANO E METROPOLITANO,S. Tomà,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,SAN POLO,,True,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Chiesa di San Tomà, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Menegazzi mons. Carlo,TRIBUNALE DIOCESANO E METROPOLITANO,S. Marco,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Spagno padre Ferdinando,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Spanio mons. dr. Giuseppe,TRIBUNALE DIOCESANO E METROPOLITANO,S. Marco,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Zanon padre Saverio,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,delle Scuole di Carità Cavanis,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
"Bortoli P. Modesto O. F. M,",TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Bressan Mons. Ettore,TRIBUNALE DIOCESANO E METROPOLITANO,Seminario Patriarcale,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Chialina P. Vittore O. F. M. Conv.,TRIBUNALE DIOCESANO E METROPOLITANO,Frari,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,,Santa Maria Gloriosa,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Gusso Mons. Giovanni,TRIBUNALE DIOCESANO E METROPOLITANO,S. Martino,,,,ESAMINATORI PROSIONALDI,86,page_86_semantic.csv,religious,,,,San Martino,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Chialina P. Vittore O F. M. Conv.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CONSULTORI DEI PARROCI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Galimberti Mons. Attilio,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CONSULTORI DEI PARROCI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Gusso Mons. Giovanni,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CONSULTORI DEI PARROCI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Mezzaraba dr. Umberto,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CONSULTORI DEI PARROCI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Selmo P. Michele O. S. M.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CONSULTORI DEI PARROCI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Vidai Mons. Arturo,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CONSULTORI DEI PARROCI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Spanio mons. dr. Giuseppe,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Zanon padre Francesco dei Cavanis,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
