Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Sperti Attilio,Cannaregio 1317,,Stabilimento Marghera,,ARTI GRAFICHE ESPERIA,carbone e legna (dettagli.),,,467,page_467_semantic.csv,indice_generale,1317.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Sperti inge. Gildo,San Stefano 20416,,Stabilimento Marghera,,ARTI GRAFICHE ESPERIA,V. Presidente Ass. Imprese Elettriche Veneto Adriatiche,,,467,page_467_semantic.csv,indice_generale,20416.0,,,Santo Stefano,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Spessa Ferruccio,S. Marco 5042,,Stabilimento Marghera,,ARTI GRAFICHE ESPERIA,avv.,,,467,page_467_semantic.csv,indice_generale,5042.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Splendido Corso,S. Marco,,Stabilimento Marghera,Merce.rle San Zulian,ARTI GRAFICHE ESPERIA,albergo,,,467,page_467_semantic.csv,indice_generale,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Spolaor Elisa,"Via Vittorio V, L.G.",Me,mercerie,,ARTI GRAFICHE ESPERIA, filati e affini,,,467,page_467_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Squizzato rag. Giovanni,S. Angelo 3553,,Stabilimento Marghera,,ARTI GRAFICHE ESPERIA,dirett. di agenzia dell'Intendenza di Finanza,,,467,page_467_semantic.csv,indice_generale,3553.0,,SAN MARCO,L'Angelo,True,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Squero D'Eke & Novello,Cannaregio 6801,,Stabilimento Marghera,,ARTI GRAFICHE ESPERIA,carpentieri,,,467,page_467_semantic.csv,indice_generale,6801.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Stajano Giuseppe,Via Adadelo 11,,Stabilimento Marghera," giocattoli porcellane, ", lampadari,vetrerie in genere,,,467,page_467_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Stangin cav. uff. dr. Amilcare,Vetrat 73,,Stabilimento Marghera,,Dirett. Il Rep. Poste c. Telegrafi,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,467,page_467_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Stefani Pajer Giovanni,S. Polo 1389,duse,osteitrico,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,1389.0,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Stella Alpina,Calle Priuli 99-D,duse,pensione,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Stevenato Antonio,Calle delle Rasse 4580,duse,barbiere,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Stevani Plinio,S. Margherita 2983-A,duse,fotografie (gabinetti di posa),,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Stevani S.,"Mestrino, Piazza E. Matter 19",duse,fotografia,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Stocchetto Giovanni,Cannaregio 1645,duse,articoli casalinghi,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,1645.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Succ. Ettore Patessio,D. Duro 1505,duse,elettricita idraulica e gas,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,1505.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Succ. Italo Orientale,Castello,duse,droghe,,ARTI GRAFICHE ESPERIA, (lavorazione),,,468,page_468_semantic.csv,indice_generale,,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Sughrefificio S. Marco,"S. Giobbe, Corte Busello 542",duse,turaccioli,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Sughenifico Veneto (Premiato) Cav. Max.,"S. Giobbe, Corte Busello 542, Palazzo surlan, Fond. Cannaregio 970",duse,Stab. Amm.,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,542.0,,CANNAREGIO,,False,"Nominatim failed: query=Palazzo Surlan, Venezia, Italy | type=nan class=nan",,number_not_in_reference,inside_venice,"Palazzo Surlan, Venezia, Italy",False,,,nominatim_failed,
Supertintina,"San Simeon, Calle Nuova 703",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,, stoffe,tinture per abiti,,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Super Lux S. A.,"San Mola', 2851",duse,"Impianti elettrici di qualsiasi tipo, Lampadari, Complessi illuminan- ti, Apparecchi o materiale elettrico, Proiettori, Vetri diffusori prismatii Holophane Fidenza, Imsegno decorazioni al Neon, impianti di ..muminazione con tubi è a gas rarì",,Agente della Soc. Fabbriclio Riunite Neon,"Rappresentante delle Società: ( Fidenza S00. An. Vetraia , u Jooke (Termooventori e Termareatori elettrici) c' A.E.R.') Apparecchi-ature Elettrico Razionalf, Materiale per Installare-",,,468,page_468_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Suppepi Giorgio,S. Marco 254,duse,avv.,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,468,page_468_semantic.csv,indice_generale,254.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tagliapietra Augusto,Cannaregio 4088,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Legname Compensato,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,4088.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tagliapietra Aurelio & F.lli,Cannaregio 4088,Vallicultura,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,ARTI GRAFICHE ESPERIA,Torcello,,,469,page_469_semantic.csv,indice_generale,4088.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tagliapietra dr. Bruno,Cannaregio 4088,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Medico,Torcello,,,469,page_469_semantic.csv,indice_generale,4088.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tagliapietra don Francesco,"S. Maria Assunta, Torcello",duse,Arciprete,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Chiesa di Santa Maria Assunta, Torcello, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di Santa Maria Assunta, Torcello, Venezia, Italy",False,,,nominatim_failed,
Tagnin Santo,"Cannaregio 480, Castello 3733",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Alimentari (Dett.),"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,480.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Talamini Emio,"Cannaregio 480, Castello 3733",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,ARTI GRAFICHE ESPERIA,Avv. | Lido,,,469,page_469_semantic.csv,indice_generale,480.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tamietti Carmelo,"S. Elena, Calle Bucaeri",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Rappresentante Generi Alimentari,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Calle Bucaeri, S. Elena, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle Bucaeri, S. Elena, Venezia, Italy",False,,,nominatim_failed,
Tanin dr. Marcello,S. Marco 517,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Medicina Generale,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,517.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tanni Carlo,S. Marco 517,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Ristorante,Stazione Marittima,,,469,page_469_semantic.csv,indice_generale,517.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Taomina dr. Salvatore,S. Marco 517,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,ARTI GRAFICHE ESPERIA,"Ragioniere Inten., Direzione Lotto",,,469,page_469_semantic.csv,indice_generale,517.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tardito Angela,Calle della Testa 3568,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Sarta,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Target Dott. Luigi,"S. Maria del Giglio, Fond. Duodo 4506",duse,"Medicina Interna, Malattie Nervose, Rincessimpatoterapeuta",,ARTI GRAFICHE ESPERIA,"Asma bronchiale; rinite spasmodica vasomotoria; neuroartritismo; nevralgie (sciatica trigemmo, ecc.); vertigini, funzionali",,,469,page_469_semantic.csv,indice_generale,4506.0,,,Santa Maria Zobenigo,False,"Nominatim failed: query=Fondamenta Duodo, S. Maria del Giglio, Venezia, Italy | type=nan class=nan",,number_not_in_reference,inside_venice,"Fondamenta Duodo, S. Maria del Giglio, Venezia, Italy",False,,,nominatim_failed,
Talgheta Romeo,"S. Maria del Giglio, Fond. Duodo 4506",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,ARTI GRAFICHE ESPERIA,Aiutante della Biblioteca Marciana,,,469,page_469_semantic.csv,indice_generale,4506.0,,,Santa Maria Zobenigo,False,"Nominatim failed: query=Fondamenta Duodo, S. Maria del Giglio, Venezia, Italy | type=nan class=nan",,number_not_in_reference,inside_venice,"Fondamenta Duodo, S. Maria del Giglio, Venezia, Italy",False,,,nominatim_failed,
Tartora dr. Alessandro,"S. Maria del Giglio, Fond. Duodo 4506",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Malattie Polmonari,Prefettura,,,469,page_469_semantic.csv,indice_generale,4506.0,,,Santa Maria Zobenigo,False,"Nominatim failed: query=Fondamenta Duodo, S. Maria del Giglio, Venezia, Italy | type=nan class=nan",,number_not_in_reference,inside_venice,"Fondamenta Duodo, S. Maria del Giglio, Venezia, Italy",False,,,nominatim_failed,
"Tavarci, alla Fenoili",Campiello della Fenice 1928,duse,Albergo e Ristorante,,ARTI GRAFICHE ESPERIA,"Telephone: 11-89, OFFICINA RIPARAZIONI VENETIA",,,469,page_469_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Campiello della Fenice, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campiello della Fenice, Venezia, Italy",False,,,nominatim_failed,
Teatro Rossini,San Benedetto,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,gestione S. A. ICSA.,teatro,,,470,page_470_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Teatro Rossini, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Teatro Rossini, Venezia, Italy",False,,,nominatim_failed,
"Teatro o Tonolto, di Furlan Giovanni,",San Benedetto,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,cinema (sale di proiezione e gestione) | Mestre,,,470,page_470_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
"Teatri Pietro di Allegrini Mario,",S. Marco 705,duse,bar,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,705.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
"Tedeschi prof. Cleouice,",S. Marco 705,duse,Insegnante Accademia di Belle Arti,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,705.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
"Temperini Flli Calzature,","S. Luca, Calle del Teatro Goldoni",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,,,,San Luca,False,"Nominatim failed: query=Calle del Teatro Goldoni, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle del Teatro Goldoni, Venezia, Italy",False,,,nominatim_failed,
"Tenuta Vallurena S.A.,",Fondamenta del Remeldo 444 2,duse,Vini pregiati e da pasto,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Fondamenta del Remeldo, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Fondamenta del Remeldo, Venezia, Italy",False,,,nominatim_failed,
"Teribizi dr. Donato,",Fondamenta del Remeldo 444 2,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,medicina generale | Ospedale Civ.,,,470,page_470_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Fondamenta del Remeldo, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Fondamenta del Remeldo, Venezia, Italy",False,,,nominatim_failed,
"Tesciar Francesco,",D. Duro 1255,duse,calzature,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,1255.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tesio Raimondo o Mario c Neo Smalto » ,D. Duro 1255,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,Smalti | Campiello Selvatico,,,470,page_470_semantic.csv,indice_generale,1255.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
"Tessari Maruella, sarta da uomo, Malcontenta numero",108,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
"Tesser Giadla in Bartabello, ostetrica",San Elena, Calle Locchi,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,470,page_470_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle Locchi, San Elena, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle Locchi, San Elena, Venezia, Italy",False,,,nominatim_failed,
"Tessilmola s. r. l. di G. C. Moiola, Forte & C.",Orologie 217,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,"Tessuti, Mode, Conflzioni - Mercerie",,,470,page_470_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Tipografia Armena,Isola di San Lazzaro,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,tipografia,,,471,page_471_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Isola di San Lazzaro, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Isola di San Lazzaro, Venezia, Italy",False,,,nominatim_failed,
Tipografia Commerciale,"San Lio, Ponte delle Paste",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,Industria Arti Grafiche,,,471,page_471_semantic.csv,indice_generale,,,CASTELLO,,True,"Nominatim failed: query=Ponte delle Paste, San Lio, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Ponte delle Paste, San Lio, Venezia, Italy",False,,,nominatim_failed,
Tipografia San Marco di Maria Cavagnis Larese,S. Lorenzo 5065 D,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,tipografia,,,471,page_471_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Sestiere di Castello, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sestiere di Castello, Venezia, Italy",False,,,nominatim_failed,
Todeschini Luigi,S. Croce numero 2892,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,impresa edile,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,471,page_471_semantic.csv,indice_generale,2892.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Todesco Eugenio,Via XXII Marzo 2866,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,colori e vernici (dettaglio),,,471,page_471_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Todesco dr. Vittorio,Accademia 987,duse,medicina generale,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,471,page_471_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Toffano Carlo,Rialto 9693,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,, officina meccanica e metallurgica,bilance (fabbrica),,,471,page_471_semantic.csv,indice_generale,9693.0,,SAN POLO,,True,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
ToffoIutti E. & C. Succ. di Donadelli Roberto,"S. Marco 5315, 5166",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,stoffe tessuti,,,471,page_471_semantic.csv,indice_generale,5315.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tognon Leopod do,Duro 8005,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,legumi secchi,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,471,page_471_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Tomas Ettore,S. Marco 657,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,bottiglieriа,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,471,page_471_semantic.csv,indice_generale,657.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tomasina Mario,S. Marco 657,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,molimi (negozio) | Camin. numeroяв,,,471,page_471_semantic.csv,indice_generale,657.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tombolan Giovanni,"S. Elena, Calle Bucari",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,farmacista,,,471,page_471_semantic.csv,indice_generale,,,SANT'ELENA,,False,"Nominatim failed: query=Calle Bucari, S. Elena, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle Bucari, S. Elena, Venezia, Italy",False,,,nominatim_failed,
Tommasco Ponzetta Luigi,S. Severo numero 5508,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,avv.,,,471,page_471_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Tongutti Agostino,San Marco 1525,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,mobili (negozio),,,472,page_472_semantic.csv,indice_generale,1525.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tonello Anna,Ponte del Lovo numero 4772,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,profumeria,,,472,page_472_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Toninato Celso,"Ponte Baratteri, 718",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,, Fotografa,Ottica,,,472,page_472_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Toniolo Giovanna,S. Marco 2841,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,osteria,,,472,page_472_semantic.csv,indice_generale,2841.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Toniolo Girolamo,"Mercerie, San Zulian 484",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,libreria,,,472,page_472_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Toppo Olga & C.,S. Luca 4540,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,modisteria,,,472,page_472_semantic.csv,indice_generale,4540.0,,,San Luca,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Torchio dr. Luigi,S. Luca numero 4568,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,commercialista,,,472,page_472_semantic.csv,indice_generale,4568.0,,,San Luca,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Toresin Giovanni,Carnareggio numero 1881,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,trattoria,,,472,page_472_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Toresin d. Aldo,Carnareggio numero 1881,duse,Sanità Com. Venezia,,,medicina generale,,,472,page_472_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Torzo Athos Ferruccio,S. Gregorio 179,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,Avvocato,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,473,page_473_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Torzo Giacomo,San Cassiano 6000,duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,Materiali refrattari e laterizi,,,473,page_473_semantic.csv,indice_generale,6000.0,,,San Cassiano,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tosato Marina,Duro 682,duse,Commercio,,,Carbone e legna (dettaglio),,,473,page_473_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Trame Alessandro,"CaIm, 5765",duse,Trattoria,,,OCCASIONI CAMBI RICOSTRUZIONI NOLEGGI,,,473,page_473_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Trame Luigi,Calle Turloni 2686,Carnegiero,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,Cantierre navale,,,473,page_473_semantic.csv,indice_generale,,,,,False,"Nominatim failed: query=Calle Turloni, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle Turloni, Venezia, Italy",False,,,nominatim_failed,
Tramotin Domenico & Figli,"Duro 1542, e Giudecca",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,Cantiere navale,,,473,page_473_semantic.csv,indice_generale,1542.0,,GIUDECCA,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tramotin E,"Duro 1542, e Giudecca",duse,Giudecca,,Sapone,lli,,,473,page_473_semantic.csv,indice_generale,1542.0,,GIUDECCA,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Tramotin Luigi,"Ca.m, 3984",duse,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,Macelleria,,,473,page_473_semantic.csv,indice_generale,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
