Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note,geocoding_tier,location_cleaned
Vasquez rag. Paolo,"S. Marco, 4785",,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Lo Ragioniere Gabinetto Prefettura,duse.,,,,477,page_477_semantic.csv,indice_generale,4785.0,,SAN MARCO,,False,45.43681657074004,12.33512865884585,San Salvador,SAN MARCO,,,exact_sestiere_direct,"num=4785, sestiere=SAN MARCO (direct), single door",1,False
Vassoler d.r. Gerenia,S. Marco 3885,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,medicina generale,,,,477,page_477_semantic.csv,indice_generale,3885.0,,SAN MARCO,,False,45.4349607689424,12.330585167352448,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=3885, sestiere=SAN MARCO (direct), single door",1,False
Vasta cav. d.r. Giuseppe,S. Marco 1941,,Segret. Capo Tribunale Civile e penale,,Agente principale di Venezia: Soc. Rappresentanza Generali,Rialto 198,,,,477,page_477_semantic.csv,indice_generale,1941.0,,SAN MARCO,,False,45.43382669612867,12.33348311128204,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=1941, sestiere=SAN MARCO (direct), single door",1,False
Vastola,S. Marco 1253,,sartoria e confezioni per uomo,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,477,page_477_semantic.csv,indice_generale,1253.0,,SAN MARCO,,False,45.43326082425589,12.337022789134522,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1253, sestiere=SAN MARCO (direct), single door",1,False
Vecchi d.r. Giuseppe,D. Duro 222,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,medicina generale,,,,477,page_477_semantic.csv,indice_generale,222.0,,DORSODURO,,False,45.429834721503106,12.332772921244732,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=222, sestiere=DORSODURO (direct), single door",1,False
Vecchioni don Valentino,D. Duro 222,S. Maurizio,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,477,page_477_semantic.csv,indice_generale,222.0,,DORSODURO,,False,45.429834721503106,12.332772921244732,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=222, sestiere=DORSODURO (direct), single door",1,False
Vecini Antonio,Cannaregio 4708,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,decoratore e pittore,duse.,,,,477,page_477_semantic.csv,indice_generale,4708.0,,CANNAREGIO,,False,45.4420721824744,12.337640538369085,Santi Apostoli,CANNAREGIO,,"[{""lett"": ""B"", ""lat"": 45.44217, ""lon"": 12.337468}, {""lett"": """", ""lat"": 45.442072, ""lon"": 12.337641}, {""lett"": ""A"", ""lat"": 45.44205, ""lon"": 12.337657}]",exact_sestiere_main_entrance_direct,"num=4708, sestiere=CANNAREGIO (direct), used unlettered row; 3 letter variants exist",2,False
Vedaldi cav. Romano,Castello 4556,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,SACRA bar,duse.,,,,477,page_477_semantic.csv,indice_generale,4556.0,,CASTELLO,,False,45.43405074414756,12.341808845570572,San Zaccaria,CASTELLO,,,exact_sestiere_direct,"num=4556, sestiere=CASTELLO (direct), single door",1,False
Vedova Antonio,San Marco 1264,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,decoratore e pittore,duse.,,,,477,page_477_semantic.csv,indice_generale,1264.0,,SAN MARCO,,False,45.43357749207509,12.33671485492638,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1264, sestiere=SAN MARCO (direct), single door",1,False
Vedovato Isidoro,Castello 3206,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,panificio,,,,477,page_477_semantic.csv,indice_generale,3206.0,,CASTELLO,,False,45.4363914806872,12.347728102695037,San Giovanni Bragora,CASTELLO,A,,exact_sestiere_direct,"num=3206, sestiere=CASTELLO (direct), single door",1,False
Vedovati Vittoria,V. S. Geremia 1250,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,Nachricht von ihrer Eltern,,,,477,page_477_semantic.csv,indice_generale,1250.0,,,San Geremia,False,45.44406101048832,12.325152107291096,San Geremia,CANNAREGIO,,,exact_sestiere_derived_from_parish,"num=1250, sestiere=CANNAREGIO (derived_from_parish), single door",2,False
Veļizzi Massimo,Cannaregio n. 1150,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,ingegnere,,,,477,page_477_semantic.csv,indice_generale,1150.0,,CANNAREGIO,,False,45.44475637205815,12.32556699478082,San Geremia,CANNAREGIO,,,exact_sestiere_direct,"num=1150, sestiere=CANNAREGIO (direct), single door",1,False
Vella Vincenzo,S. Polo 101,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,caffè,,,,477,page_477_semantic.csv,indice_generale,101.0,,SAN POLO,,False,45.438867157003635,12.33497696505968,San Silvestro,SAN POLO,,,exact_sestiere_direct,"num=101, sestiere=SAN POLO (direct), single door",1,False
Vello Luigi,S. Marco 204,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,barbiere,,,,477,page_477_semantic.csv,indice_generale,204.0,,SAN MARCO,,False,45.434990440153754,12.33831973691293,San Marco,SAN MARCO,,"[{""lett"": ""A"", ""lat"": 45.435046, ""lon"": 12.338495}, {""lett"": """", ""lat"": 45.43499, ""lon"": 12.33832}]",exact_sestiere_main_entrance_direct,"num=204, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist",2,False
Velluti Bazzani Caterina,Dorsoduro 2599,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,farmacista,,,,477,page_477_semantic.csv,indice_generale,2599.0,,DORSODURO,,False,45.43362252216368,12.32108656349716,Santa Maria del Carmine,DORSODURO,,"[{""lett"": """", ""lat"": 45.433623, ""lon"": 12.321087}, {""lett"": """", ""lat"": 45.433623, ""lon"": 12.321087}, {""lett"": ""A"", ""lat"": 45.433617, ""lon"": 12.321064}, {""lett"": ""A"", ""lat"": 45.433617, ""lon"": 12.321064}]",approximate_sestiere_first_variant_direct,"num=2599, sestiere=DORSODURO (direct), no letter match; used first of 4 variants",3,False
Velluti cav. Of. Gioacchino (ditta),D. Duro 51,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,ca. valati da corsa,duse.,,,,477,page_477_semantic.csv,indice_generale,51.0,,DORSODURO,,False,45.42924560324301,12.334450572171882,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=51, sestiere=DORSODURO (direct), single door",1,False
Velluti Luigi,Zattere 51,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,scultore,,,,477,page_477_semantic.csv,indice_generale,51.0,,DORSODURO,,True,45.42924560324301,12.334450572171882,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_implied_from_landmark,"num=51, sestiere=DORSODURO (implied_from_landmark), single door",2,False
Venanzi T. Col. Francesco,S. Marco n. 1324,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Comandante in 2. della Capitaneria di Porto,duse.,,,,477,page_477_semantic.csv,indice_generale,1324.0,,SAN MARCO,,False,45.432419271618,12.337275722149968,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.432419, ""lon"": 12.337276}, {""lett"": ""A"", ""lat"": 45.432464, ""lon"": 12.337424}]",exact_sestiere_main_entrance_direct,"num=1324, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist",2,False
Vendramin Angelo,San Marco 677,,Forniture complete MOBILI e ACCESSORI per UFFICIO,,Agente principale di Venezia: Soc. Rappresentanza Generali,modelli abiti signori,,,,477,page_477_semantic.csv,indice_generale,677.0,,SAN MARCO,,False,45.435564273175146,12.338715929714237,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=677, sestiere=SAN MARCO (direct), single door",1,False
Vendramin Angelo,San Marco 677,,Mestre,,pittore decoratore,duse.,,,,477,page_477_semantic.csv,indice_generale,677.0,,SAN MARCO,,False,45.435564273175146,12.338715929714237,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=677, sestiere=SAN MARCO (direct), single door",1,False
Vendramini e De Grandis,Rialto 137-A,,Frutta e verdura (grossista),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,137.0,A,SAN POLO,,True,45.43872235250092,12.335663102995255,San Silvestro,SAN POLO,A,,exact_sestiere_with_letter_implied_from_landmark,"num=137A, sestiere=SAN POLO (implied_from_landmark), matched letter",2,False
Vendramini Elsa,S. Polo 47,,Latteria,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,47.0,,SAN POLO,,False,45.438932193325435,12.33459987001406,San Silvestro,SAN POLO,,,exact_sestiere_direct,"num=47, sestiere=SAN POLO (direct), single door",1,False
Vendramin Gino,S. Polo 140,,Frutta e verdura (grossista),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,140.0,,SAN POLO,,False,45.43884916846477,12.335465027324355,San Silvestro,SAN POLO,,,exact_sestiere_direct,"num=140, sestiere=SAN POLO (direct), single door",1,False
Venerando Caterina,S. Marco numero 2962,,Osteria,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2962.0,,SAN MARCO,,False,45.43371154482022,12.330524452612272,Santo Stefano,SAN MARCO,,"[{""lett"": """", ""lat"": 45.433712, ""lon"": 12.330524}, {""lett"": ""A"", ""lat"": 45.433734, ""lon"": 12.330545}, {""lett"": ""B"", ""lat"": 45.433765, ""lon"": 12.330547}]",exact_sestiere_main_entrance_direct,"num=2962, sestiere=SAN MARCO (direct), used unlettered row; 3 letter variants exist",2,False
Venerus F.lli,S. Marco numero 3981-A,,Decoratori e pittori,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3981.0,A,SAN MARCO,,False,45.435718235381806,12.33314946461456,San Luca,SAN MARCO,A,,exact_sestiere_with_letter_direct,"num=3981A, sestiere=SAN MARCO (direct), matched letter",1,False
Veneta Rimorchiatori e,S. Marco 3555,,Rimorchiatori,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3555.0,,SAN MARCO,,False,45.43379960804019,12.332033258742271,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.4338, ""lon"": 12.332033}, {""lett"": """", ""lat"": 45.4338, ""lon"": 12.332033}]",approximate_sestiere_first_variant_direct,"num=3555, sestiere=SAN MARCO (direct), no letter match; used first of 2 variants",3,False
Veneto Romagnola Combustibili,S. Marco 1083,,Combustibili liquidi ed affini,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,1083.0,,SAN MARCO,,False,45.43491831796775,12.3362390377569,San Salvador,SAN MARCO,,"[{""lett"": """", ""lat"": 45.434918, ""lon"": 12.336239}, {""lett"": """", ""lat"": 45.434918, ""lon"": 12.336239}]",approximate_sestiere_first_variant_direct,"num=1083, sestiere=SAN MARCO (direct), no letter match; used first of 2 variants",3,False
Veni S. A.,"Murano fdm, Vetrat 47, San Marco 341",,Cristalli e specchi (commercio e lavorazione),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,47.0,,SAN MARCO,,False,45.433812865698656,12.338803534764589,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=47, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Ventura Francesco,"Murano fdm, Vetrat 47, San Marco 341",,Vini (grossista),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,47.0,,SAN MARCO,,False,45.433812865698656,12.338803534764589,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=47, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Ventura dr. Ing. Giuseppe,"Murano fdm, Vetrat 47, San Marco 341",,Direttore Manifattura Tabacchi,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,47.0,,SAN MARCO,,False,45.433812865698656,12.338803534764589,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=47, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Venturato Bellino,S. Marco numero 4368,,Caffè (eserizi),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,4368.0,,SAN MARCO,,False,45.43494134081491,12.335301492853477,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=4368, sestiere=SAN MARCO (direct), single door",1,False
Venturetto Venturini,"S. Marco, numero 2381",,Barbiere,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2381.0,,SAN MARCO,,False,45.43292529434038,12.334363662229975,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=2381, sestiere=SAN MARCO (direct), single door",1,False
Venturini Alessandro,Castello numero 4976,,Barbiere,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,4976.0,,CASTELLO,,False,45.43565149761279,12.343785330736551,San Zaccaria,CASTELLO,,"[{""lett"": """", ""lat"": 45.435651, ""lon"": 12.343785}, {""lett"": ""C"", ""lat"": 45.435657, ""lon"": 12.343845}, {""lett"": ""B"", ""lat"": 45.435662, ""lon"": 12.343916}, {""lett"": ""A"", ""lat"": 45.435669, ""lon"": 12.344024}, {""lett"": ""A"", ""lat"": 45.435669, ""lon"": 12.344024}]",exact_sestiere_main_entrance_direct,"num=4976, sestiere=CASTELLO (direct), used unlettered row; 5 letter variants exist",2,False
Venturini Antonia,Cann. 2352,,Trattoria,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2352.0,,CANNAREGIO,,False,45.44378876477965,12.329892730004186,San Marziale,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.443789, ""lon"": 12.329893}, {""lett"": """", ""lat"": 45.443789, ""lon"": 12.329893}]",approximate_sestiere_first_variant_direct,"num=2352, sestiere=CANNAREGIO (direct), no letter match; used first of 2 variants",3,False
Venturini Arturo,Sam. Marco 2355,,Alimentari (dett.),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2355.0,,SAN MARCO,,False,45.43252722300536,12.333706075133334,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=2355, sestiere=SAN MARCO (direct), single door",1,False
Venturin Elena,Cann. 5819,,Bottiglie-a,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,5819.0,,CANNAREGIO,,False,45.43878736189529,12.337488596688551,San Canziano,CANNAREGIO,,,exact_sestiere_direct,"num=5819, sestiere=CANNAREGIO (direct), single door",1,False
Venturini Elivira,Cann. 2519,,Bottigliere,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2519.0,,CANNAREGIO,,False,45.444303451035715,12.33260789405469,San Marziale,CANNAREGIO,,,exact_sestiere_direct,"num=2519, sestiere=CANNAREGIO (direct), single door",1,False
Venturini Elvira,Cann. 3357,,Acque gassate,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3357.0,,CANNAREGIO,,False,45.44560730705383,12.331766031225644,San Marziale,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.445607, ""lon"": 12.331766}, {""lett"": ""A"", ""lat"": 45.445647, ""lon"": 12.331813}]",exact_sestiere_main_entrance_direct,"num=3357, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist",2,False
Venturini dr. Enrico,"San Tomazo, Palazzo Giustinian, S. Marco numero 1470",,Architetto,,Istituto Universitario di Architettura,Professore,,,,478,page_478_semantic.csv,indice_generale,1470.0,,SAN MARCO,,False,45.43326976509787,12.335961692368135,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1470, sestiere=SAN MARCO (direct), single door",1,False
Venturini Hildebrando,"San Tomazo, Palazzo Giustinian, S. Marco numero 1470",,Assistente del Genio Civile,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,1470.0,,SAN MARCO,,False,45.43326976509787,12.335961692368135,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=1470, sestiere=SAN MARCO (direct), single door",1,False
Venturini Mario,San Marco 2942,,Fotografo (gabinetti di posa),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2942.0,,SAN MARCO,,False,45.43283964764504,12.329496911349606,Santo Stefano,SAN MARCO,,"[{""lett"": ""A"", ""lat"": 45.432812, ""lon"": 12.329464}, {""lett"": """", ""lat"": 45.43284, ""lon"": 12.329497}]",exact_sestiere_main_entrance_direct,"num=2942, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist",2,False
Venturini Rosa,Giudecca numero 914,,Alimentari (dett.),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,914.0,,GIUDECCA,,False,45.42479062139589,12.337602313906888,Giudecca1,GIUDECCA,,"[{""lett"": ""A"", ""lat"": 45.424801, ""lon"": 12.337634}, {""lett"": """", ""lat"": 45.424791, ""lon"": 12.337602}]",exact_sestiere_main_entrance_direct,"num=914, sestiere=GIUDECCA (direct), used unlettered row; 2 letter variants exist",2,False
Venturi Antonio,Cannaregio 3701,,Frantelli generi e lavori,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3701.0,,CANNAREGIO,,False,45.44152858821753,12.333045063531587,San Felice,CANNAREGIO,,,exact_sestiere_direct,"num=3701, sestiere=CANNAREGIO (direct), single door",1,False
Venti Giovanni,San Marco 1535.-A,,Tintoria e pulitura a secco,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,1535.0,,SAN MARCO,,False,45.43361037564344,12.336288285498496,San Marco,SAN MARCO,,"[{""lett"": """", ""lat"": 45.43361, ""lon"": 12.336288}, {""lett"": ""A"", ""lat"": 45.43368, ""lon"": 12.336265}]",exact_sestiere_main_entrance_direct,"num=1535, sestiere=SAN MARCO (direct), used unlettered row; 2 letter variants exist",2,False
Venti e Zanetto,San Marco 3741,,Alimentari (gross.),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3741.0,,SAN MARCO,,False,45.43478221822969,12.332583058746762,Santa Maria Zobenigo,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.434782, ""lon"": 12.332583}, {""lett"": ""A"", ""lat"": 45.434782, ""lon"": 12.332583}, {""lett"": ""A"", ""lat"": 45.434782, ""lon"": 12.332583}, {""lett"": ""B"", ""lat"": 45.434758, ""lon"": 12.332673}, {""lett"": ""B"", ""lat"": 45.434758, ""lon"": 12.332673}, {""lett"": """", ""lat"": 45.434738, ""lon"": 12.332618}, {""lett"": """", ""lat"": 45.434738, ""lon"": 12.332618}]",approximate_sestiere_first_variant_direct,"num=3741, sestiere=SAN MARCO (direct), no letter match; used first of 7 variants",3,False
Venatu con. ud. Domenico,San Marco 3741,,Commissario,,Comm Capo di ripente,duse.,,,,478,page_478_semantic.csv,indice_generale,3741.0,,SAN MARCO,,False,45.43478221822969,12.332583058746762,Santa Maria Zobenigo,SAN MARCO,A,"[{""lett"": ""A"", ""lat"": 45.434782, ""lon"": 12.332583}, {""lett"": ""A"", ""lat"": 45.434782, ""lon"": 12.332583}, {""lett"": ""A"", ""lat"": 45.434782, ""lon"": 12.332583}, {""lett"": ""B"", ""lat"": 45.434758, ""lon"": 12.332673}, {""lett"": ""B"", ""lat"": 45.434758, ""lon"": 12.332673}, {""lett"": """", ""lat"": 45.434738, ""lon"": 12.332618}, {""lett"": """", ""lat"": 45.434738, ""lon"": 12.332618}]",approximate_sestiere_first_variant_direct,"num=3741, sestiere=SAN MARCO (direct), no letter match; used first of 7 variants",3,False
Venzu (Giuseppina),D. Duro 1527,,Trattoria,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,1527.0,,DORSODURO,,False,45.43130663021913,12.320817914223184,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": ""B"", ""lat"": 45.431323, ""lon"": 12.3207}, {""lett"": ""C"", ""lat"": 45.431361, ""lon"": 12.320748}, {""lett"": ""A"", ""lat"": 45.431307, ""lon"": 12.320764}, {""lett"": """", ""lat"": 45.431307, ""lon"": 12.320818}, {""lett"": ""D"", ""lat"": 45.431362, ""lon"": 12.320862}]",exact_sestiere_main_entrance_direct,"num=1527, sestiere=DORSODURO (direct), used unlettered row; 5 letter variants exist",2,False
Verde Lidia,"Castello, 2738-B",,Ostetrica,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2738.0,B,CASTELLO,,False,45.438060436561514,12.350198704763365,San Martino,CASTELLO,B,,exact_sestiere_with_letter_direct,"num=2738B, sestiere=CASTELLO (direct), matched letter",1,False
Verderame Magg. Giuseppe,S. Polo numero 2126,,Aiutante Maggiore in 1. Guardia di Finanza,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2126.0,,SAN POLO,,False,45.437721075018615,12.32935493153294,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_direct,"num=2126, sestiere=SAN POLO (direct), single door",1,False
Veretti Alfredo,San Simeone 737,,Frutta e verdura (grossista),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,737.0,,,San Simeone Profeta,False,45.44080013377527,12.323532739836535,San Simeone Profeta,SANTA CROCE,,,exact_sestiere_derived_from_parish,"num=737, sestiere=SANTA CROCE (derived_from_parish), single door",2,False
Ve-na:ci Wanda,San Simeone 737,,Ostetrica,,Istituto Esposti,duse.,,,,478,page_478_semantic.csv,indice_generale,737.0,,,San Simeone Profeta,False,45.44080013377527,12.323532739836535,San Simeone Profeta,SANTA CROCE,,,exact_sestiere_derived_from_parish,"num=737, sestiere=SANTA CROCE (derived_from_parish), single door",2,False
Verneker Augusto,San Marco 3536,,Oggetti artistici per regali,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3536.0,,SAN MARCO,,False,45.43415845382437,12.331372393203685,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=3536, sestiere=SAN MARCO (direct), single door",1,False
Vernier rag. Augusto,"San Marco 3536, S. Filippe e Giacomo, 4291",,Direttore Soc. Naz. Trasporti « Fratelli Gondrand »,,Agente principale di Venezia: Soc. Rappresentanza Generali,Abitazione,,,,478,page_478_semantic.csv,indice_generale,3536.0,,SAN MARCO,San Giacomo dell'Orio,False,45.43415845382437,12.331372393203685,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=3536, sestiere=SAN MARCO (direct), single door",1,False
Verni Filippo,Cann. 3968,,Sarta da uomo,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3968.0,,CANNAREGIO,,False,45.441805488801386,12.335136387108632,San Felice,CANNAREGIO,,,exact_sestiere_direct,"num=3968, sestiere=CANNAREGIO (direct), single door",1,False
Venier Pietro,Cann. 650-L.A.,,Rappresentante articoli e vetri,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,650.0,L,CANNAREGIO,,False,45.44563680116256,12.31992308500496,San Geremia,CANNAREGIO,,,exact_sestiere_direct,"num=650, sestiere=CANNAREGIO (direct), single door",1,False
Vernieri Elena,Castello 3673,,Sarta,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,3673.0,,CASTELLO,,False,45.4351975300448,12.345476626463856,San Giovanni Bragora,CASTELLO,,,exact_sestiere_direct,"num=3673, sestiere=CASTELLO (direct), single door",1,False
Vesovi Domenico,D. Duro 2754.-A,,Friggitoria e commestibili (cotti),,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,2754.0,,DORSODURO,,False,45.43281719838468,12.32464178769234,Santa Maria del Carmine,DORSODURO,,"[{""lett"": """", ""lat"": 45.432817, ""lon"": 12.324642}, {""lett"": ""B"", ""lat"": 45.432827, ""lon"": 12.324686}, {""lett"": ""A"", ""lat"": 45.432833, ""lon"": 12.324716}]",exact_sestiere_main_entrance_direct,"num=2754, sestiere=DORSODURO (direct), used unlettered row; 3 letter variants exist",2,False
Vestidello Adolfo,Cannaregio 1883,,Rappresentante generi alimentari,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,1883.0,,CANNAREGIO,,False,45.44440851002712,12.32943045891391,Santi Ermagora e Fortunato,CANNAREGIO,,,exact_sestiere_direct,"num=1883, sestiere=CANNAREGIO (direct), single door",1,False
Vetere Maria Dolore,Cannaregio 4362,,Rappresentante articoli casalinghi,,Agente principale di Venezia: Soc. Rappresentanza Generali,duse.,,,,478,page_478_semantic.csv,indice_generale,4362.0,,CANNAREGIO,,False,45.44100479272629,12.336081044947404,Santi Apostoli,CANNAREGIO,,,exact_sestiere_direct,"num=4362, sestiere=CANNAREGIO (direct), single door",1,False
Vetreria D’ Arte di Murano F. Boncompagni,S. Marco 131,duse,Vetreria,,,oggetti artistici,,,,479,page_479_semantic.csv,indice_generale,131.0,,SAN MARCO,,False,45.43452986170444,12.338378674520884,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=131, sestiere=SAN MARCO (direct), single door",1,False
Vetrerie d’Arte di Murano (di figliio Boncompagni),S. Marco 298,duse,Vetreria,,,specialità veneziane,,,,479,page_479_semantic.csv,indice_generale,298.0,,SAN MARCO,,False,45.43488671947506,12.33884463802627,San Marco,SAN MARCO,,,exact_sestiere_direct,"num=298, sestiere=SAN MARCO (direct), single door",1,False
Vetitaf S. A.,Giudecca 463,duse,Vetreria,,,vetri cristalli e specchi (stabilimento),,,,479,page_479_semantic.csv,indice_generale,463.0,,GIUDECCA,,False,45.42646731084486,12.326103589584395,Giudecca2,GIUDECCA,,,exact_sestiere_direct,"num=463, sestiere=GIUDECCA (direct), single door",1,False
Vetrocoke,Giudecca 463,,Vetreria,,,vetri cristalli e sp-cfh carbonne (commerce e lavorazione),,,,479,page_479_semantic.csv,indice_generale,463.0,,GIUDECCA,,False,45.42646731084486,12.326103589584395,Giudecca2,GIUDECCA,,,exact_sestiere_direct,"num=463, sestiere=GIUDECCA (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
